Tracker;Operation on;Type;Occurrences
24;GET_INDEXED;org.graalvm.compiler.nodes.extended.BoxNode;4
24;GET_INDEXED;org.graalvm.compiler.nodes.java.RawMonitorEnterNode;166
24;GET_INDEXED;org.graalvm.compiler.hotspot.replacements.arraycopy.ArrayCopyWithSlowPathNode;11
24;GET_INDEXED;org.graalvm.compiler.replacements.nodes.ArrayEqualsNode;70
24;GET_INDEXED;org.graalvm.compiler.nodes.virtual.CommitAllocationNode;587
24;GET_INDEXED;org.graalvm.compiler.nodes.memory.MemoryAnchorNode;904
24;GET_INDEXED;org.graalvm.compiler.nodes.PiNode;14841
24;GET_INDEXED;org.graalvm.compiler.nodes.calc.ConditionalNode;526
24;GET_INDEXED;org.graalvm.compiler.nodes.extended.StateSplitProxyNode;216
24;GET_INDEXED;org.graalvm.compiler.nodes.extended.JavaWriteNode;195
24;GET_INDEXED;org.graalvm.compiler.nodes.LoopBeginNode;2212
24;GET_INDEXED;org.graalvm.compiler.nodes.extended.GetClassNode;10
24;GET_INDEXED;org.graalvm.compiler.nodes.calc.ZeroExtendNode;5832
24;GET_INDEXED;org.graalvm.compiler.nodes.calc.IntegerEqualsNode;6772
24;GET_INDEXED;org.graalvm.compiler.nodes.calc.NegateNode;480
24;GET_INDEXED;org.graalvm.compiler.nodes.extended.LoadMethodNode;11
24;GET_INDEXED;org.graalvm.compiler.nodes.java.MethodCallTargetNode;617
24;GET_INDEXED;org.graalvm.compiler.nodes.virtual.VirtualBoxingNode;94
24;GET_INDEXED;org.graalvm.compiler.nodes.IfNode;39844
24;GET_INDEXED;org.graalvm.compiler.nodes.extended.IntegerSwitchNode;386
24;GET_INDEXED;org.graalvm.compiler.hotspot.nodes.FastAcquireBiasedLockNode;168
24;GET_INDEXED;org.graalvm.compiler.hotspot.word.PointerCastNode;65
24;GET_INDEXED;org.graalvm.compiler.nodes.calc.ReinterpretNode;510
24;GET_INDEXED;org.graalvm.compiler.hotspot.replacements.arraycopy.ArrayCopyCallNode;133
24;GET_INDEXED;org.graalvm.compiler.nodes.calc.AddNode;27068
24;GET_INDEXED;org.graalvm.compiler.hotspot.nodes.GetObjectAddressNode;292
24;GET_INDEXED;org.graalvm.compiler.nodes.calc.OrNode;2030
24;GET_INDEXED;org.graalvm.compiler.nodes.calc.SignExtendNode;943
24;GET_INDEXED;org.graalvm.compiler.nodes.PiNode$Placeholder;11
24;GET_INDEXED;org.graalvm.compiler.nodes.extended.ValueAnchorNode;124
24;GET_INDEXED;org.graalvm.compiler.nodes.FixedGuardNode;2702
24;GET_INDEXED;org.graalvm.compiler.nodes.java.MonitorExitNode;306
24;GET_INDEXED;org.graalvm.compiler.nodes.calc.AbsNode;990
24;GET_INDEXED;org.graalvm.compiler.nodes.StartNode;2073
24;GET_INDEXED;org.graalvm.compiler.core.amd64.AMD64AddressNode;14824
24;GET_INDEXED;org.graalvm.compiler.nodes.calc.FloatLessThanNode;5433
24;GET_INDEXED;org.graalvm.compiler.nodes.java.InstanceOfDynamicNode;32
24;GET_INDEXED;org.graalvm.compiler.hotspot.nodes.JumpToExceptionHandlerNode;5
24;GET_INDEXED;org.graalvm.compiler.nodes.ShortCircuitOrNode;440
24;GET_INDEXED;org.graalvm.compiler.hotspot.replacements.arraycopy.ArrayCopyNode;67
24;GET_INDEXED;org.graalvm.compiler.virtual.nodes.MaterializedObjectState;616
24;GET_INDEXED;org.graalvm.compiler.nodes.FrameState;22738
24;GET_INDEXED;org.graalvm.compiler.nodes.InvokeNode;3051
24;GET_INDEXED;org.graalvm.compiler.nodes.java.NewInstanceNode;293
24;GET_INDEXED;org.graalvm.compiler.nodes.java.NewArrayNode;374
24;GET_INDEXED;org.graalvm.compiler.nodes.DeoptimizeNode;8383
24;GET_INDEXED;org.graalvm.compiler.nodes.PrefetchAllocateNode;1868
24;GET_INDEXED;org.graalvm.compiler.nodes.ReturnNode;3807
24;GET_INDEXED;org.graalvm.compiler.nodes.MergeNode;11765
24;GET_INDEXED;org.graalvm.compiler.nodes.java.MonitorEnterNode;95
24;GET_INDEXED;org.graalvm.compiler.hotspot.replacements.KlassLayoutHelperNode;7
24;GET_INDEXED;org.graalvm.compiler.hotspot.nodes.HotSpotCompressionNode;7898
24;GET_INDEXED;org.graalvm.compiler.nodes.virtual.VirtualArrayNode;514
24;GET_INDEXED;org.graalvm.compiler.nodes.LogicConstantNode;4
24;GET_INDEXED;org.graalvm.compiler.nodes.calc.IntegerBelowNode;7807
24;GET_INDEXED;org.graalvm.compiler.nodes.calc.UnsignedRightShiftNode;2265
24;GET_INDEXED;org.graalvm.compiler.nodes.extended.UnboxNode;2
24;GET_INDEXED;org.graalvm.compiler.nodes.java.ValueCompareAndSwapNode;336
24;GET_INDEXED;org.graalvm.compiler.nodes.java.DynamicNewArrayNode;12
24;GET_INDEXED;org.graalvm.compiler.replacements.nodes.ReadRegisterNode;1735
24;GET_INDEXED;org.graalvm.compiler.nodes.java.StoreIndexedNode;757
24;GET_INDEXED;org.graalvm.compiler.nodes.java.UnsafeCompareAndSwapNode;2
24;GET_INDEXED;org.graalvm.compiler.nodes.extended.RawLoadNode;13
24;GET_INDEXED;org.graalvm.compiler.nodes.java.ArrayLengthNode;284
24;GET_INDEXED;org.graalvm.compiler.replacements.nodes.MethodHandleNode;1
24;GET_INDEXED;org.graalvm.compiler.replacements.nodes.UnaryMathIntrinsicNode;30
24;GET_INDEXED;org.graalvm.compiler.replacements.nodes.BitScanForwardNode;10
24;GET_INDEXED;org.graalvm.compiler.hotspot.replacements.HubGetClassNode;8
24;GET_INDEXED;org.graalvm.compiler.nodes.extended.JavaReadNode;127
24;GET_INDEXED;org.graalvm.compiler.hotspot.nodes.HotSpotIndirectCallTargetNode;256
24;GET_INDEXED;org.graalvm.compiler.nodes.java.TypeSwitchNode;360
24;GET_INDEXED;org.graalvm.compiler.nodes.calc.MulNode;18365
24;GET_INDEXED;org.graalvm.compiler.hotspot.nodes.DeoptimizeCallerNode;30
24;GET_INDEXED;org.graalvm.compiler.hotspot.nodes.CurrentJavaThreadNode;15
24;GET_INDEXED;org.graalvm.compiler.nodes.memory.WriteNode;18284
24;GET_INDEXED;org.graalvm.compiler.virtual.nodes.VirtualObjectState;1968
24;GET_INDEXED;org.graalvm.compiler.nodes.java.MonitorIdNode;427
24;GET_INDEXED;org.graalvm.compiler.nodes.calc.IsNullNode;8353
24;GET_INDEXED;org.graalvm.compiler.nodes.PiArrayNode;212
24;GET_INDEXED;org.graalvm.compiler.nodes.LoopEndNode;3702
24;GET_INDEXED;org.graalvm.compiler.nodes.PiArrayNode$Placeholder;10
