Tracker;Operation on;Type;Occurrences
24;ADD_OBJ;org.graalvm.compiler.nodes.PiNode$Placeholder;29
24;ADD_OBJ;org.graalvm.compiler.nodes.UnwindNode;10
24;ADD_OBJ;org.graalvm.compiler.nodes.extended.LoadMethodNode;73
24;ADD_OBJ;org.graalvm.compiler.nodes.ParameterNode;15606
24;ADD_OBJ;org.graalvm.compiler.hotspot.nodes.JumpToExceptionHandlerNode;7
24;ADD_OBJ;org.graalvm.compiler.replacements.nodes.ArrayEqualsNode;708
24;ADD_OBJ;org.graalvm.compiler.nodes.calc.UnsignedRightShiftNode;7438
24;ADD_OBJ;org.graalvm.compiler.nodes.java.InstanceOfDynamicNode;182
24;ADD_OBJ;org.graalvm.compiler.hotspot.word.PointerCastNode;406
24;ADD_OBJ;org.graalvm.compiler.nodes.extended.MembarNode;7771
24;ADD_OBJ;org.graalvm.compiler.nodes.PiArrayNode$Placeholder;20
24;ADD_OBJ;org.graalvm.compiler.nodes.calc.RightShiftNode;2428
24;ADD_OBJ;org.graalvm.compiler.nodes.virtual.AllocatedObjectNode;2629
24;ADD_OBJ;org.graalvm.compiler.nodes.java.MethodCallTargetNode;5651
24;ADD_OBJ;org.graalvm.compiler.nodes.extended.OSRLocalNode;2219
24;ADD_OBJ;org.graalvm.compiler.nodes.extended.RawLoadNode;28
24;ADD_OBJ;org.graalvm.compiler.hotspot.replacements.arraycopy.CheckcastArrayCopyCallNode;2
24;ADD_OBJ;org.graalvm.compiler.nodes.java.StoreIndexedNode;3493
24;ADD_OBJ;org.graalvm.compiler.nodes.virtual.VirtualArrayNode;594
24;ADD_OBJ;org.graalvm.compiler.nodes.calc.ReinterpretNode;238
24;GET_INDEXED;org.graalvm.compiler.nodes.calc.NotNode;298
24;GET_INDEXED;org.graalvm.compiler.nodes.memory.ReadNode;26950
24;GET_INDEXED;org.graalvm.compiler.nodes.calc.OrNode;4840
24;GET_INDEXED;org.graalvm.compiler.nodes.extended.LoadHubNode;3599
24;GET_INDEXED;org.graalvm.compiler.nodes.memory.address.OffsetAddressNode;57497
24;GET_INDEXED;org.graalvm.compiler.nodes.extended.UnboxNode;16
24;GET_INDEXED;org.graalvm.compiler.hotspot.nodes.StubForeignCallNode;45
24;GET_INDEXED;org.graalvm.compiler.core.amd64.AMD64AddressNode;25997
24;GET_INDEXED;org.graalvm.compiler.nodes.calc.IntegerEqualsNode;20271
24;GET_INDEXED;org.graalvm.compiler.hotspot.nodes.AcquiredCASLockNode;464
24;GET_INDEXED;org.graalvm.compiler.nodes.InvokeWithExceptionNode;10
24;GET_INDEXED;org.graalvm.compiler.nodes.memory.FloatingReadNode;42841
24;GET_INDEXED;org.graalvm.compiler.nodes.extended.JavaReadNode;149
24;GET_INDEXED;org.graalvm.compiler.hotspot.replacements.IdentityHashCodeNode;40
24;GET_INDEXED;org.graalvm.compiler.nodes.calc.FloatConvertNode;2141
24;GET_INDEXED;org.graalvm.compiler.nodes.java.ValueCompareAndSwapNode;928
24;GET_INDEXED;org.graalvm.compiler.nodes.java.ArrayLengthNode;721
24;GET_INDEXED;org.graalvm.compiler.nodes.KillingBeginNode;16
24;GET_INDEXED;org.graalvm.compiler.nodes.java.NewMultiArrayNode;3
24;GET_INDEXED;org.graalvm.compiler.nodes.extended.BoxNode;7
24;GET_INDEXED;org.graalvm.compiler.nodes.EndNode;87506
24;GET_INDEXED;org.graalvm.compiler.hotspot.nodes.CurrentJavaThreadNode;45
24;GET_INDEXED;org.graalvm.compiler.nodes.calc.NormalizeCompareNode;6
24;GET_INDEXED;org.graalvm.compiler.nodes.extended.BytecodeExceptionNode;2
24;GET_INDEXED;org.graalvm.compiler.hotspot.replacements.arraycopy.ArrayCopyCallNode;232
24;GET_INDEXED;org.graalvm.compiler.hotspot.nodes.BeginLockScopeNode;464
24;GET_INDEXED;org.graalvm.compiler.replacements.nodes.BitScanForwardNode;10
24;GET_INDEXED;org.graalvm.compiler.nodes.calc.PointerEqualsNode;6885
24;GET_INDEXED;org.graalvm.compiler.nodes.BeginNode;159676
24;GET_INDEXED;org.graalvm.compiler.nodes.calc.ConditionalNode;940
24;GET_INDEXED;org.graalvm.compiler.nodes.extended.ForeignCallNode;3750
24;GET_INDEXED;org.graalvm.compiler.replacements.amd64.AMD64StringIndexOfNode;20
24;GET_INDEXED;org.graalvm.compiler.nodes.MergeNode;26677
24;GET_INDEXED;org.graalvm.compiler.nodes.memory.MemoryAnchorNode;1732
24;GET_INDEXED;org.graalvm.compiler.nodes.java.MonitorExitNode;732
24;GET_INDEXED;org.graalvm.compiler.virtual.nodes.VirtualObjectState;1413
24;GET_INDEXED;org.graalvm.compiler.nodes.extended.RawStoreNode;1
24;GET_INDEXED;org.graalvm.compiler.nodes.calc.SignedDivNode;134
24;GET_INDEXED;org.graalvm.compiler.nodes.calc.SubNode;4920
24;GET_INDEXED;org.graalvm.compiler.nodes.LoopEndNode;5840
24;GET_INDEXED;org.graalvm.compiler.hotspot.nodes.HotSpotIndirectCallTargetNode;578
24;GET_INDEXED;org.graalvm.compiler.nodes.extended.NullCheckNode;778
24;GET_INDEXED;org.graalvm.compiler.word.WordCastNode;4403
24;GET_INDEXED;org.graalvm.compiler.nodes.calc.ZeroExtendNode;9535
24;GET_INDEXED;org.graalvm.compiler.nodes.calc.AddNode;27597
24;GET_INDEXED;org.graalvm.compiler.nodes.DynamicDeoptimizeNode;6000
24;GET_INDEXED;org.graalvm.compiler.nodes.PiNode;33171
24;GET_INDEXED;org.graalvm.compiler.hotspot.replacements.ClassGetHubNode;2
24;GET_INDEXED;org.graalvm.compiler.nodes.calc.SignedRemNode;470
24;GET_INDEXED;org.graalvm.compiler.hotspot.nodes.HotSpotDirectCallTargetNode;7038
24;GET_INDEXED;org.graalvm.compiler.nodes.calc.NarrowNode;920
24;GET_INDEXED;org.graalvm.compiler.nodes.java.RawMonitorEnterNode;466
24;GET_INDEXED;org.graalvm.compiler.hotspot.nodes.JumpToExceptionHandlerInCallerNode;5
24;GET_INDEXED;org.graalvm.compiler.hotspot.nodes.FastAcquireBiasedLockNode;464
24;GET_INDEXED;org.graalvm.compiler.nodes.java.LoadFieldNode;10096
24;GET_INDEXED;org.graalvm.compiler.hotspot.nodes.PatchReturnAddressNode;5
24;GET_INDEXED;org.graalvm.compiler.nodes.calc.AndNode;6916
24;GET_INDEXED;org.graalvm.compiler.nodes.extended.JavaWriteNode;219
24;GET_INDEXED;org.graalvm.compiler.hotspot.nodes.DimensionsNode;3
24;GET_INDEXED;org.graalvm.compiler.hotspot.nodes.CurrentLockNode;486
24;GET_INDEXED;org.graalvm.compiler.nodes.virtual.VirtualBoxingNode;15
24;GET_INDEXED;org.graalvm.compiler.nodes.FixedGuardNode;8120
24;GET_INDEXED;org.graalvm.compiler.nodes.DeoptimizeNode;19415
24;GET_INDEXED;org.graalvm.compiler.nodes.calc.IntegerLessThanNode;17333
24;GET_INDEXED;org.graalvm.compiler.nodes.java.StoreFieldNode;2776
24;GET_INDEXED;org.graalvm.compiler.hotspot.replacements.arraycopy.ArrayCopyWithSlowPathNode;17
24;GET_INDEXED;org.graalvm.compiler.nodes.memory.WriteNode;30722
24;GET_INDEXED;org.graalvm.compiler.nodes.calc.AbsNode;65
24;GET_INDEXED;org.graalvm.compiler.nodes.LoopExitNode;29568
24;GET_INDEXED;org.graalvm.compiler.nodes.SafepointNode;1537
24;GET_INDEXED;org.graalvm.compiler.nodes.InvokeNode;9536
24;GET_INDEXED;org.graalvm.compiler.nodes.extended.FixedValueAnchorNode;1526
24;GET_INDEXED;org.graalvm.compiler.nodes.java.LogicCompareAndSwapNode;1906
24;GET_INDEXED;org.graalvm.compiler.replacements.amd64.AMD64FloatConvertNode;100
24;GET_INDEXED;org.graalvm.compiler.hotspot.nodes.EndLockScopeNode;972
24;GET_INDEXED;org.graalvm.compiler.hotspot.nodes.DeoptimizeCallerNode;30
24;GET_INDEXED;org.graalvm.compiler.nodes.PiArrayNode;245
24;GET_INDEXED;org.graalvm.compiler.nodes.calc.XorNode;1311
24;GET_INDEXED;org.graalvm.compiler.nodes.calc.LeftShiftNode;8621
24;GET_INDEXED;org.graalvm.compiler.nodes.extended.GetClassNode;5
24;GET_INDEXED;org.graalvm.compiler.hotspot.replacements.KlassLayoutHelperNode;7
24;GET_INDEXED;org.graalvm.compiler.hotspot.nodes.HotSpotCompressionNode;20787
24;GET_INDEXED;org.graalvm.compiler.nodes.java.MonitorIdNode;1161
24;GET_INDEXED;org.graalvm.compiler.replacements.amd64.AMD64RoundNode;20
24;GET_INDEXED;org.graalvm.compiler.hotspot.nodes.StubStartNode;40
24;GET_INDEXED;org.graalvm.compiler.nodes.calc.IsNullNode;21465
24;GET_INDEXED;org.graalvm.compiler.nodes.virtual.CommitAllocationNode;871
24;GET_INDEXED;org.graalvm.compiler.hotspot.nodes.SerialWriteBarrier;801
24;GET_INDEXED;org.graalvm.compiler.nodes.java.NewInstanceNode;444
24;GET_INDEXED;org.graalvm.compiler.nodes.java.FinalFieldBarrierNode;15
24;GET_INDEXED;org.graalvm.compiler.hotspot.replacements.HubGetClassNode;5
24;GET_INDEXED;org.graalvm.compiler.nodes.virtual.VirtualInstanceNode;1506
24;GET_INDEXED;org.graalvm.compiler.nodes.extended.ValueAnchorNode;621
24;GET_INDEXED;org.graalvm.compiler.nodes.extended.StoreHubNode;27
24;GET_INDEXED;org.graalvm.compiler.nodes.calc.IntegerTestNode;3573
24;GET_INDEXED;org.graalvm.compiler.nodes.calc.MulNode;3881
24;GET_INDEXED;org.graalvm.compiler.nodes.java.NewArrayNode;516
24;GET_INDEXED;org.graalvm.compiler.nodes.extended.StateSplitProxyNode;160
24;GET_INDEXED;org.graalvm.compiler.nodes.ConstantNode;51760
24;GET_INDEXED;org.graalvm.compiler.nodes.calc.SqrtNode;30
24;GET_INDEXED;org.graalvm.compiler.hotspot.nodes.GetObjectAddressNode;474
24;GET_INDEXED;org.graalvm.compiler.nodes.java.DynamicNewArrayNode;23
24;GET_INDEXED;org.graalvm.compiler.nodes.LoopBeginNode;4601
24;GET_INDEXED;org.graalvm.compiler.nodes.extended.IntegerSwitchNode;1488
24;GET_INDEXED;org.graalvm.compiler.nodes.StartNode;3657
24;GET_INDEXED;org.graalvm.compiler.nodes.ShortCircuitOrNode;473
24;GET_INDEXED;org.graalvm.compiler.nodes.java.ExceptionObjectNode;4
24;GET_INDEXED;org.graalvm.compiler.nodes.IfNode;83768
24;GET_INDEXED;org.graalvm.compiler.hotspot.replacements.arraycopy.ArrayCopyNode;103
24;GET_INDEXED;org.graalvm.compiler.virtual.nodes.MaterializedObjectState;983
24;GET_INDEXED;org.graalvm.compiler.hotspot.replacements.ObjectCloneNode;17
24;GET_INDEXED;org.graalvm.compiler.nodes.calc.NegateNode;327
24;GET_INDEXED;org.graalvm.compiler.nodes.PrefetchAllocateNode;2347
24;GET_INDEXED;org.graalvm.compiler.nodes.java.MonitorEnterNode;233
24;GET_INDEXED;org.graalvm.compiler.nodes.FrameState;54623
24;GET_INDEXED;org.graalvm.compiler.replacements.nodes.ReadRegisterNode;3269
24;GET_INDEXED;org.graalvm.compiler.nodes.java.LoadIndexedNode;2682
24;GET_INDEXED;org.graalvm.compiler.nodes.extended.OSRStartNode;62
24;GET_INDEXED;org.graalvm.compiler.nodes.calc.FloatDivNode;218
24;GET_INDEXED;org.graalvm.compiler.nodes.extended.UnsafeMemoryLoadNode;2
24;GET_INDEXED;org.graalvm.compiler.nodes.java.InstanceOfNode;1601
24;GET_INDEXED;org.graalvm.compiler.nodes.calc.FloatEqualsNode;1091
24;GET_INDEXED;org.graalvm.compiler.nodes.ReturnNode;7281
24;GET_INDEXED;org.graalvm.compiler.nodes.calc.FloatLessThanNode;1535
24;GET_INDEXED;org.graalvm.compiler.nodes.java.UnsafeCompareAndSwapNode;2
24;GET_INDEXED;org.graalvm.compiler.nodes.java.TypeSwitchNode;1795
24;GET_INDEXED;org.graalvm.compiler.nodes.calc.IntegerBelowNode;12739
24;GET_INDEXED;org.graalvm.compiler.nodes.calc.SignExtendNode;2048
24;GET_INDEXED;org.graalvm.compiler.nodes.calc.ObjectEqualsNode;1161
24;GET_INDEXED;org.graalvm.compiler.nodes.PiNode$Placeholder;15
24;GET_INDEXED;org.graalvm.compiler.nodes.UnwindNode;5
24;GET_INDEXED;org.graalvm.compiler.nodes.extended.LoadMethodNode;27
24;GET_INDEXED;org.graalvm.compiler.nodes.ParameterNode;8608
24;GET_INDEXED;org.graalvm.compiler.hotspot.nodes.JumpToExceptionHandlerNode;5
24;GET_INDEXED;org.graalvm.compiler.replacements.nodes.ArrayEqualsNode;355
24;GET_INDEXED;org.graalvm.compiler.nodes.calc.UnsignedRightShiftNode;4632
24;GET_INDEXED;org.graalvm.compiler.nodes.java.InstanceOfDynamicNode;48
24;GET_INDEXED;org.graalvm.compiler.hotspot.word.PointerCastNode;404
24;GET_INDEXED;org.graalvm.compiler.nodes.extended.MembarNode;5957
24;GET_INDEXED;org.graalvm.compiler.nodes.PiArrayNode$Placeholder;10
24;GET_INDEXED;org.graalvm.compiler.nodes.virtual.AllocatedObjectNode;895
24;GET_INDEXED;org.graalvm.compiler.nodes.calc.RightShiftNode;1216
24;GET_INDEXED;org.graalvm.compiler.nodes.java.MethodCallTargetNode;1930
24;GET_INDEXED;org.graalvm.compiler.nodes.extended.OSRLocalNode;614
24;GET_INDEXED;org.graalvm.compiler.nodes.extended.RawLoadNode;13
24;GET_INDEXED;org.graalvm.compiler.hotspot.replacements.arraycopy.CheckcastArrayCopyCallNode;1
24;GET_INDEXED;org.graalvm.compiler.nodes.java.StoreIndexedNode;1161
24;GET_INDEXED;org.graalvm.compiler.nodes.virtual.VirtualArrayNode;286
24;GET_INDEXED;org.graalvm.compiler.nodes.calc.ReinterpretNode;135
25;ADD_OBJ;org.graalvm.compiler.nodes.java.LoadIndexedNode;340
25;ADD_OBJ;org.graalvm.compiler.nodes.calc.AddNode;31
25;ADD_OBJ;org.graalvm.compiler.nodes.calc.IsNullNode;51
25;ADD_OBJ;org.graalvm.compiler.nodes.calc.OrNode;3
25;ADD_OBJ;org.graalvm.compiler.nodes.PiNode;11
25;ADD_OBJ;org.graalvm.compiler.nodes.java.InstanceOfNode;2
25;ADD_OBJ;org.graalvm.compiler.nodes.calc.FloatEqualsNode;14
25;ADD_OBJ;org.graalvm.compiler.nodes.extended.LoadHubNode;4
25;ADD_OBJ;org.graalvm.compiler.nodes.calc.FloatLessThanNode;4
25;ADD_OBJ;org.graalvm.compiler.nodes.virtual.CommitAllocationNode;250
25;ADD_OBJ;org.graalvm.compiler.nodes.java.NewInstanceNode;443
25;ADD_OBJ;org.graalvm.compiler.nodes.java.FinalFieldBarrierNode;168
25;ADD_OBJ;org.graalvm.compiler.nodes.calc.IntegerBelowNode;20
25;ADD_OBJ;org.graalvm.compiler.nodes.java.LoadFieldNode;4464
25;ADD_OBJ;org.graalvm.compiler.nodes.calc.IntegerEqualsNode;27
25;ADD_OBJ;org.graalvm.compiler.nodes.calc.ObjectEqualsNode;5
25;ADD_OBJ;org.graalvm.compiler.nodes.java.StoreFieldNode;1600
25;ADD_OBJ;org.graalvm.compiler.nodes.calc.IntegerLessThanNode;53
25;ADD_OBJ;org.graalvm.compiler.nodes.calc.IntegerTestNode;2
25;ADD_OBJ;org.graalvm.compiler.nodes.java.NewArrayNode;79
25;ADD_OBJ;org.graalvm.compiler.nodes.java.ArrayLengthNode;318
25;ADD_OBJ;org.graalvm.compiler.nodes.extended.BoxNode;7
25;ADD_OBJ;org.graalvm.compiler.nodes.ValuePhiNode;3
25;ADD_OBJ;org.graalvm.compiler.nodes.virtual.AllocatedObjectNode;256
25;ADD_OBJ;org.graalvm.compiler.nodes.calc.PointerEqualsNode;4
25;ADD_OBJ;org.graalvm.compiler.hotspot.replacements.ObjectCloneNode;6
25;ADD_OBJ;org.graalvm.compiler.nodes.java.StoreIndexedNode;182
25;ADD_OBJ;org.graalvm.compiler.nodes.calc.SubNode;1
26;ADD_OBJ;org.graalvm.compiler.virtual.phases.ea.GraphEffectList;6876
27;ADD_OBJ;org.graalvm.compiler.nodes.calc.NotNode;298
27;ADD_OBJ;org.graalvm.compiler.nodes.calc.IsNullNode;21465
27;ADD_OBJ;org.graalvm.compiler.nodes.calc.OrNode;4840
27;ADD_OBJ;org.graalvm.compiler.nodes.extended.LoadHubNode;3599
27;ADD_OBJ;org.graalvm.compiler.nodes.memory.address.OffsetAddressNode;57497
27;ADD_OBJ;org.graalvm.compiler.hotspot.replacements.HubGetClassNode;5
27;ADD_OBJ;org.graalvm.compiler.core.amd64.AMD64AddressNode;25997
27;ADD_OBJ;org.graalvm.compiler.nodes.calc.IntegerEqualsNode;20271
27;ADD_OBJ;org.graalvm.compiler.nodes.virtual.VirtualInstanceNode;1506
27;ADD_OBJ;org.graalvm.compiler.nodes.memory.FloatingReadNode;42841
27;ADD_OBJ;org.graalvm.compiler.nodes.calc.IntegerTestNode;3573
27;ADD_OBJ;org.graalvm.compiler.nodes.calc.MulNode;3881
27;ADD_OBJ;org.graalvm.compiler.nodes.calc.FloatConvertNode;2141
27;ADD_OBJ;org.graalvm.compiler.nodes.ConstantNode;51760
27;ADD_OBJ;org.graalvm.compiler.nodes.calc.SqrtNode;30
27;ADD_OBJ;org.graalvm.compiler.hotspot.nodes.CurrentJavaThreadNode;45
27;ADD_OBJ;org.graalvm.compiler.nodes.calc.NormalizeCompareNode;6
27;ADD_OBJ;org.graalvm.compiler.nodes.ShortCircuitOrNode;473
27;ADD_OBJ;org.graalvm.compiler.replacements.nodes.BitScanForwardNode;10
27;ADD_OBJ;org.graalvm.compiler.nodes.calc.PointerEqualsNode;6885
27;ADD_OBJ;org.graalvm.compiler.virtual.nodes.MaterializedObjectState;983
27;ADD_OBJ;org.graalvm.compiler.nodes.calc.ConditionalNode;940
27;ADD_OBJ;org.graalvm.compiler.virtual.nodes.VirtualObjectState;1413
27;ADD_OBJ;org.graalvm.compiler.nodes.calc.NegateNode;327
27;ADD_OBJ;org.graalvm.compiler.nodes.calc.SubNode;4920
27;ADD_OBJ;org.graalvm.compiler.hotspot.nodes.HotSpotIndirectCallTargetNode;578
27;ADD_OBJ;org.graalvm.compiler.nodes.FrameState;54623
27;ADD_OBJ;org.graalvm.compiler.nodes.calc.ZeroExtendNode;9535
27;ADD_OBJ;org.graalvm.compiler.nodes.calc.FloatDivNode;218
27;ADD_OBJ;org.graalvm.compiler.nodes.calc.AddNode;27597
27;ADD_OBJ;org.graalvm.compiler.nodes.PiNode;33171
27;ADD_OBJ;org.graalvm.compiler.nodes.java.InstanceOfNode;1601
27;ADD_OBJ;org.graalvm.compiler.nodes.calc.FloatEqualsNode;1091
27;ADD_OBJ;org.graalvm.compiler.nodes.calc.FloatLessThanNode;1535
27;ADD_OBJ;org.graalvm.compiler.hotspot.replacements.ClassGetHubNode;2
27;ADD_OBJ;org.graalvm.compiler.hotspot.nodes.HotSpotDirectCallTargetNode;7038
27;ADD_OBJ;org.graalvm.compiler.nodes.calc.NarrowNode;920
27;ADD_OBJ;org.graalvm.compiler.nodes.calc.IntegerBelowNode;12739
27;ADD_OBJ;org.graalvm.compiler.nodes.calc.AndNode;6916
27;ADD_OBJ;org.graalvm.compiler.nodes.calc.SignExtendNode;2048
27;ADD_OBJ;org.graalvm.compiler.nodes.virtual.VirtualBoxingNode;15
27;ADD_OBJ;org.graalvm.compiler.nodes.calc.ObjectEqualsNode;1161
27;ADD_OBJ;org.graalvm.compiler.nodes.PiNode$Placeholder;15
27;ADD_OBJ;org.graalvm.compiler.nodes.calc.IntegerLessThanNode;17333
27;ADD_OBJ;org.graalvm.compiler.nodes.calc.AbsNode;65
27;ADD_OBJ;org.graalvm.compiler.nodes.ParameterNode;8608
27;ADD_OBJ;org.graalvm.compiler.nodes.calc.UnsignedRightShiftNode;4632
27;ADD_OBJ;org.graalvm.compiler.nodes.java.InstanceOfDynamicNode;48
27;ADD_OBJ;org.graalvm.compiler.hotspot.word.PointerCastNode;404
27;ADD_OBJ;org.graalvm.compiler.replacements.amd64.AMD64FloatConvertNode;100
27;ADD_OBJ;org.graalvm.compiler.nodes.PiArrayNode$Placeholder;10
27;ADD_OBJ;org.graalvm.compiler.nodes.PiArrayNode;245
27;ADD_OBJ;org.graalvm.compiler.nodes.virtual.AllocatedObjectNode;895
27;ADD_OBJ;org.graalvm.compiler.nodes.calc.RightShiftNode;1216
27;ADD_OBJ;org.graalvm.compiler.nodes.calc.XorNode;1311
27;ADD_OBJ;org.graalvm.compiler.nodes.calc.LeftShiftNode;8621
27;ADD_OBJ;org.graalvm.compiler.nodes.extended.GetClassNode;5
27;ADD_OBJ;org.graalvm.compiler.nodes.java.MethodCallTargetNode;1930
27;ADD_OBJ;org.graalvm.compiler.nodes.extended.OSRLocalNode;614
27;ADD_OBJ;org.graalvm.compiler.hotspot.replacements.KlassLayoutHelperNode;7
27;ADD_OBJ;org.graalvm.compiler.hotspot.nodes.HotSpotCompressionNode;20787
27;ADD_OBJ;org.graalvm.compiler.nodes.virtual.VirtualArrayNode;286
27;ADD_OBJ;org.graalvm.compiler.nodes.java.MonitorIdNode;1161
27;ADD_OBJ;org.graalvm.compiler.nodes.calc.ReinterpretNode;135
27;ADD_OBJ;org.graalvm.compiler.replacements.amd64.AMD64RoundNode;20
28;ADD_OBJ;org.graalvm.compiler.nodes.calc.NotNode;298
28;ADD_OBJ;org.graalvm.compiler.nodes.memory.ReadNode;26948
28;ADD_OBJ;org.graalvm.compiler.nodes.calc.OrNode;4840
28;ADD_OBJ;org.graalvm.compiler.nodes.extended.LoadHubNode;3594
28;ADD_OBJ;org.graalvm.compiler.nodes.memory.address.OffsetAddressNode;57454
28;ADD_OBJ;org.graalvm.compiler.nodes.extended.UnboxNode;16
28;ADD_OBJ;org.graalvm.compiler.hotspot.nodes.StubForeignCallNode;45
28;ADD_OBJ;org.graalvm.compiler.core.amd64.AMD64AddressNode;25997
28;ADD_OBJ;org.graalvm.compiler.nodes.calc.IntegerEqualsNode;20235
28;ADD_OBJ;org.graalvm.compiler.hotspot.nodes.AcquiredCASLockNode;464
28;ADD_OBJ;org.graalvm.compiler.nodes.InvokeWithExceptionNode;10
28;ADD_OBJ;org.graalvm.compiler.nodes.memory.FloatingReadNode;42782
28;ADD_OBJ;org.graalvm.compiler.nodes.extended.JavaReadNode;149
28;ADD_OBJ;org.graalvm.compiler.hotspot.replacements.IdentityHashCodeNode;40
28;ADD_OBJ;org.graalvm.compiler.nodes.calc.FloatConvertNode;2141
28;ADD_OBJ;org.graalvm.compiler.nodes.java.ValueCompareAndSwapNode;928
28;ADD_OBJ;org.graalvm.compiler.nodes.java.ArrayLengthNode;721
28;ADD_OBJ;org.graalvm.compiler.nodes.KillingBeginNode;16
28;ADD_OBJ;org.graalvm.compiler.nodes.java.NewMultiArrayNode;3
28;ADD_OBJ;org.graalvm.compiler.nodes.extended.BoxNode;7
28;ADD_OBJ;org.graalvm.compiler.nodes.EndNode;87410
28;ADD_OBJ;org.graalvm.compiler.hotspot.nodes.CurrentJavaThreadNode;45
28;ADD_OBJ;org.graalvm.compiler.nodes.calc.NormalizeCompareNode;6
28;ADD_OBJ;org.graalvm.compiler.nodes.extended.BytecodeExceptionNode;2
28;ADD_OBJ;org.graalvm.compiler.hotspot.replacements.arraycopy.ArrayCopyCallNode;230
28;ADD_OBJ;org.graalvm.compiler.hotspot.nodes.BeginLockScopeNode;464
28;ADD_OBJ;org.graalvm.compiler.replacements.nodes.BitScanForwardNode;10
28;ADD_OBJ;org.graalvm.compiler.nodes.calc.PointerEqualsNode;6880
28;ADD_OBJ;org.graalvm.compiler.nodes.BeginNode;159505
28;ADD_OBJ;org.graalvm.compiler.nodes.calc.ConditionalNode;940
28;ADD_OBJ;org.graalvm.compiler.nodes.extended.ForeignCallNode;3750
28;ADD_OBJ;org.graalvm.compiler.replacements.amd64.AMD64StringIndexOfNode;20
28;ADD_OBJ;org.graalvm.compiler.nodes.MergeNode;26641
28;ADD_OBJ;org.graalvm.compiler.nodes.memory.MemoryAnchorNode;1732
28;ADD_OBJ;org.graalvm.compiler.nodes.java.MonitorExitNode;730
28;ADD_OBJ;org.graalvm.compiler.virtual.nodes.VirtualObjectState;1412
28;ADD_OBJ;org.graalvm.compiler.nodes.extended.RawStoreNode;1
28;ADD_OBJ;org.graalvm.compiler.nodes.calc.SignedDivNode;134
28;ADD_OBJ;org.graalvm.compiler.nodes.calc.SubNode;4919
28;ADD_OBJ;org.graalvm.compiler.nodes.LoopEndNode;5838
28;ADD_OBJ;org.graalvm.compiler.hotspot.nodes.HotSpotIndirectCallTargetNode;577
28;ADD_OBJ;org.graalvm.compiler.nodes.extended.NullCheckNode;778
28;ADD_OBJ;org.graalvm.compiler.word.WordCastNode;4403
28;ADD_OBJ;org.graalvm.compiler.nodes.calc.ZeroExtendNode;9519
28;ADD_OBJ;org.graalvm.compiler.nodes.calc.AddNode;27587
28;ADD_OBJ;org.graalvm.compiler.nodes.DynamicDeoptimizeNode;5983
28;ADD_OBJ;org.graalvm.compiler.nodes.PiNode;33138
28;ADD_OBJ;org.graalvm.compiler.hotspot.replacements.ClassGetHubNode;2
28;ADD_OBJ;org.graalvm.compiler.nodes.calc.SignedRemNode;470
28;ADD_OBJ;org.graalvm.compiler.hotspot.nodes.HotSpotDirectCallTargetNode;7012
28;ADD_OBJ;org.graalvm.compiler.nodes.calc.NarrowNode;919
28;ADD_OBJ;org.graalvm.compiler.nodes.java.RawMonitorEnterNode;464
28;ADD_OBJ;org.graalvm.compiler.hotspot.nodes.JumpToExceptionHandlerInCallerNode;5
28;ADD_OBJ;org.graalvm.compiler.hotspot.nodes.FastAcquireBiasedLockNode;464
28;ADD_OBJ;org.graalvm.compiler.nodes.java.LoadFieldNode;10096
28;ADD_OBJ;org.graalvm.compiler.hotspot.nodes.PatchReturnAddressNode;5
28;ADD_OBJ;org.graalvm.compiler.nodes.calc.AndNode;6916
28;ADD_OBJ;org.graalvm.compiler.nodes.extended.JavaWriteNode;219
28;ADD_OBJ;org.graalvm.compiler.hotspot.nodes.DimensionsNode;3
28;ADD_OBJ;org.graalvm.compiler.hotspot.nodes.CurrentLockNode;486
28;ADD_OBJ;org.graalvm.compiler.nodes.virtual.VirtualBoxingNode;15
28;ADD_OBJ;org.graalvm.compiler.nodes.FixedGuardNode;8120
28;ADD_OBJ;org.graalvm.compiler.nodes.DeoptimizeNode;19395
28;ADD_OBJ;org.graalvm.compiler.nodes.calc.IntegerLessThanNode;17325
28;ADD_OBJ;org.graalvm.compiler.nodes.java.StoreFieldNode;2776
28;ADD_OBJ;org.graalvm.compiler.hotspot.replacements.arraycopy.ArrayCopyWithSlowPathNode;17
28;ADD_OBJ;org.graalvm.compiler.nodes.memory.WriteNode;30699
28;ADD_OBJ;org.graalvm.compiler.nodes.calc.AbsNode;65
28;ADD_OBJ;org.graalvm.compiler.nodes.LoopExitNode;29547
28;ADD_OBJ;org.graalvm.compiler.nodes.SafepointNode;1537
28;ADD_OBJ;org.graalvm.compiler.nodes.InvokeNode;9509
28;ADD_OBJ;org.graalvm.compiler.nodes.extended.FixedValueAnchorNode;1521
28;ADD_OBJ;org.graalvm.compiler.nodes.java.LogicCompareAndSwapNode;1906
28;ADD_OBJ;org.graalvm.compiler.replacements.amd64.AMD64FloatConvertNode;100
28;ADD_OBJ;org.graalvm.compiler.hotspot.nodes.EndLockScopeNode;972
28;ADD_OBJ;org.graalvm.compiler.hotspot.nodes.DeoptimizeCallerNode;30
28;ADD_OBJ;org.graalvm.compiler.nodes.PiArrayNode;245
28;ADD_OBJ;org.graalvm.compiler.nodes.calc.XorNode;1311
